,name,group,ID,hem,metric,stream,point,values
36299,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.32,ctrl,R91H,l,uFA,32,9,0.703552
36300,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.32,ctrl,R91H,l,uFA,32,10,0.703194
36301,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,1,0.315474
36302,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,2,0.714783
36303,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,3,0.733285
36304,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,4,0.772106
36305,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,5,0.753447
36306,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,6,0.734804
36307,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,7,0.726121
36308,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,8,0.714413
36309,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,9,0.717591
36310,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.33,ctrl,R91H,l,uFA,33,10,0.703194
36311,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,1,0.427982
36312,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,2,0.65588
36313,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,3,0.733285
36314,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,4,0.728588
36315,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,5,0.71724
36316,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,6,0.734804
36317,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,7,0.737803
36318,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,8,0.734608
36319,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,9,0.717591
36320,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.34,ctrl,R91H,l,uFA,34,10,0.74361
36321,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,1,0.445155
36322,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,2,0.579822
36323,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,3,0.709096
36324,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,4,0.738604
36325,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,5,0.738604
36326,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,6,0.72885
36327,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,7,0.758088
36328,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,8,0.734608
36329,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,9,0.734608
36330,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.35,ctrl,R91H,l,uFA,35,10,0.749326
36331,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,1,0.378081
36332,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,2,0.698797
36333,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,3,0.732335
36334,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,4,0.721979
36335,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,5,0.703339
36336,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,6,0.723151
36337,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,7,0.743771
36338,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,8,0.71414
36339,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,9,0.714263
36340,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.36,ctrl,R91H,l,uFA,36,10,0.746488
36341,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,1,0.571568
36342,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,2,0.731294
36343,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,3,0.712068
36344,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,4,0.706327
36345,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,5,0.706327
36346,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,6,0.681439
36347,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,7,0.710789
36348,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,8,0.71414
36349,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,9,0.73119
36350,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.37,ctrl,R91H,l,uFA,37,10,0.71487
36351,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,1,0.667428
36352,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,2,0.683731
36353,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,3,0.673847
36354,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,4,0.675531
36355,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,5,0.716288
36356,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,6,0.694694
36357,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,7,0.746002
36358,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,8,0.746002
36359,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,9,0.73119
36360,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.38,ctrl,R91H,l,uFA,38,10,0.74594
36361,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,1,0.742908
36362,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,2,0.742908
36363,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,3,0.68172
36364,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,4,0.765116
36365,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,5,0.712462
36366,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,6,0.693685
36367,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,7,0.746002
36368,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,8,0.742763
36369,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,9,0.709487
36370,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.39,ctrl,R91H,l,uFA,39,10,0.74594
36371,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,1,0.744497
36372,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,2,0.779698
36373,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,3,0.75292
36374,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,4,0.828868
36375,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,5,0.828868
36376,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,6,0.794306
36377,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,7,0.760559
36378,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,8,0.742763
36379,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,9,0.686575
36380,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.40,ctrl,R91H,l,uFA,40,10,0.686575
36381,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,1,0.688876
36382,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,2,0.703678
36383,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,3,0.703678
36384,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,4,0.663118
36385,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,5,0.731251
36386,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,6,0.697264
36387,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,7,0.707911
36388,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,8,0.707911
36389,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,9,0.718468
36390,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.41,ctrl,R91H,l,uFA,41,10,0.721689
36391,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,1,0.632607
36392,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,2,0.70622
36393,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,3,0.685873
36394,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,4,0.685873
36395,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,5,0.662594
36396,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,6,0.726237
36397,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,7,0.679158
36398,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,8,0.679158
36399,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,9,0.718246
36400,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.42,ctrl,R91H,l,uFA,42,10,0.744075
36401,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,1,0.801166
36402,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,2,0.781997
36403,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,3,0.781997
36404,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,4,0.659064
36405,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,5,0.717015
36406,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,6,0.787399
36407,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,7,0.751306
36408,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,8,0.751306
36409,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,9,0.748735
36410,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.43,ctrl,R91H,l,uFA,43,10,0.761639
36411,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,1,0.592911
36412,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,2,0.637368
36413,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,3,0.615867
36414,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,4,0.632424
36415,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,5,0.738874
36416,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,6,0.742042
36417,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,7,0.742042
36418,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,8,0.728747
36419,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,9,0.71059
36420,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.44,ctrl,R91H,l,uFA,44,10,0.707922
36421,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,1,0.651769
36422,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,2,0.669266
36423,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,3,0.53776
36424,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,4,0.54476
36425,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,5,0.648394
36426,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,6,0.626537
36427,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,7,0.626537
36428,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,8,0.620533
36429,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,9,0.706145
36430,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.45,ctrl,R91H,l,uFA,45,10,0.698367
36431,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,1,0.662616
36432,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,2,0.718712
36433,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,3,0.641614
36434,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,4,0.680726
36435,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,5,0.739984
36436,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,6,0.739984
36437,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,7,0.700309
36438,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,8,0.682123
36439,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,9,0.746002
36440,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.46,ctrl,R91H,l,uFA,46,10,0.722252
36441,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,1,0.566298
36442,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,2,0.630758
36443,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,3,0.614356
36444,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,4,0.679445
36445,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,5,0.720201
36446,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,6,0.720201
36447,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,7,0.684083
36448,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,8,0.659425
36449,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,9,0.723636
36450,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.47,ctrl,R91H,l,uFA,47,10,0.73035
36451,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,1,0.309741
36452,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,2,0.474261
36453,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,3,0.625813
36454,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,4,0.663403
36455,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,5,0.613887
36456,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,6,0.613887
36457,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,7,0.653171
36458,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,8,0.639726
36459,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,9,0.628654
36460,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.48,ctrl,R91H,l,uFA,48,10,0.680685
36461,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,1,0.336691
36462,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,2,0.513819
36463,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,3,0.66209
36464,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,4,0.659596
36465,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,5,0.634331
36466,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,6,0.647092
36467,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,7,0.660381
36468,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,8,0.64511
36469,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,9,0.607287
36470,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.49,ctrl,R91H,l,uFA,49,10,0.646994
36471,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,1,0.315887
36472,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,2,0.498394
36473,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,3,0.641371
36474,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,4,0.584427
36475,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,5,0.596633
36476,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,6,0.596633
36477,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,7,0.618823
36478,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,8,0.580106
36479,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,9,0.531511
36480,ctrl_R91H_vn_l_dtd_covariance_uFA.txt.50,ctrl,R91H,l,uFA,50,10,0.54137
36481,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,1,0.463487
36482,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,2,0.518282
36483,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,3,0.518282
36484,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,4,0.513678
36485,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,5,0.710883
36486,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,6,0.710883
36487,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,7,0.674727
36488,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,8,0.674727
36489,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,9,0.674727
36490,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.1,ctrl,R91H,r,uFA,1,10,0.604586
36491,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,1,0.670807
36492,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,2,0.685479
36493,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,3,0.685479
36494,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,4,0.685479
36495,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,5,0.716265
36496,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,6,0.706894
36497,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,7,0.701311
36498,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,8,0.701311
36499,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,9,0.627147
36500,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.2,ctrl,R91H,r,uFA,2,10,0.627147
36501,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,1,0.599544
36502,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,2,0.647348
36503,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,3,0.647348
36504,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,4,0.647348
36505,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,5,0.671869
36506,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,6,0.716265
36507,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,7,0.714294
36508,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,8,0.714294
36509,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,9,0.69768
36510,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.3,ctrl,R91H,r,uFA,3,10,0.69768
36511,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,1,0.645762
36512,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,2,0.67055
36513,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,3,0.627232
36514,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,4,0.627232
36515,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,5,0.653697
36516,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,6,0.653697
36517,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,7,0.709246
36518,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,8,0.709246
36519,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,9,0.709246
36520,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.4,ctrl,R91H,r,uFA,4,10,0.69768
36521,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,1,0.692144
36522,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,2,0.692144
36523,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,3,0.708861
36524,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,4,0.67055
36525,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,5,0.696222
36526,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,6,0.696222
36527,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,7,0.680067
36528,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,8,0.680067
36529,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,9,0.733278
36530,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.5,ctrl,R91H,r,uFA,5,10,0.701256
36531,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,1,0.751593
36532,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,2,0.637281
36533,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,3,0.698975
36534,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,4,0.698975
36535,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,5,0.721283
36536,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,6,0.721283
36537,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,7,0.745253
36538,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,8,0.745253
36539,ctrl_R91H_vn_r_dtd_covariance_uFA.txt.6,ctrl,R91H,r,uFA,6,9,0.733278
